provcd_born,cid,countyid,age,urban,gender,qb1,fincome,fage,mage,divorce,han,fbirthy,mbirthy,feduy,meduy,remarriage,younger_brother,confidence,anxiety,desperation,onechild,ifppr,qa1y_best,qa402,qc1,qc8,qe1,qk601,qk7,qk801,qk802,qk803,qk804,qm403,qm503,qm505,qm507,qm509,qm510,qp8,qp801,qq2,qq201,qq3,qq301,qq601,qq602,qq606,eduy,seduy,qz201,qz208,qz211,eduy2010,qa302,urban_3,urban_14,qa5code
13,11930,48,22,1,0,1,14320,44,43,0,1,1966,1967,12,12,0,0,4,4,5,0,69,1988,1,5,6,1,0,0,4,5,3,3,4,5,5,4,5,5,0,-8,0,-8,0,-8,4,2,5,15,NA,6,6,6,15,1,0,0,1
13,11950,48,27,0,0,3,28301,50,48,0,1,1960,1962,9,0,0,0,3,5,5,0,69,1983,1,3,4,2,8000,0,4,2,3,4,2,3,4,1,5,5,0,-8,0,-8,0,-8,3,4,5,9,9,5,5,5,9,1,0,0,1
13,11890,47,32,1,1,1,11000,55,66,0,0,1955,1944,3,3,0,0,3,5,5,0,69,1978,1,3,4,2,18000,1700,4,5,3,4,3,3,4,5,5,5,0,-8,1,20,0,-8,5,5,5,7.5,3,3,4,4,9,1,0,0,11
13,11880,46,23,0,0,1,33000,43,44,0,1,1967,1966,9,9,0,1,5,4,5,0,69,1987,1,2,4,2,0,0,4,5,4,3,5,3,5,5,5,5,0,-8,0,-8,0,-8,4,5,5,3,9,7,6,7,9,1,0,0,1
13,12010,50,23,1,0,1,23000,53,51,0,1,1957,1959,9,12,0,0,5,5,5,0,69,1987,1,5,6,1,0,0,5,5,5,5,4,5,5,5,5,5,1,120,0,-8,0,-8,5,5,5,15,NA,6,5,6,15,1,0,0,1
13,11950,48,29,0,0,1,20000,65,56,0,1,1945,1954,0,0,0,0,5,5,5,0,69,1981,1,2,9,2,0,0,3,5,5,4,5,5,5,5,5,5,0,-8,0,-8,0,-8,5,5,5,6,9,5,5,5,9,1,0,0,1
13,12010,50,25,1,1,1,38000,56,58,0,1,1954,1952,15,12,0,0,5,4,5,0,69,1985,3,6,6,1,0,0,5,1,3,5,3,5,5,3,4,4,3,60,0,-8,0,-8,4,4,5,16,NA,6,6,6,16,3,1,1,1
13,12120,52,34,0,1,1,12000,59,55,0,1,1951,1955,9,0,0,0,5,5,5,0,69,1976,1,2,6,2,12000,1000,5,4,5,5,3,4,5,5,5,5,0,-8,1,30,0,-8,5,5,5,6,9,7,7,6,6,1,0,0,1
13,12020,50,27,0,1,1,20000,53,55,0,1,1957,1955,9,6,0,0,5,5,5,0,69,1983,1,4,5,2,14000,800,5,5,5,5,5,5,5,5,5,5,0,-8,1,15,1,20,5,5,5,12,12,6,5,6,12,1,0,0,1
13,12010,50,23,1,1,1,9600,59,55,0,1,1951,1955,6,0,0,0,3,4,5,0,69,1987,1,3,4,1,0,0,4,2,2,2,2,2,3,3,3,3,0,-8,1,19,0,-8,4,4,4,9,NA,5,5,5,9,1,0,0,1
13,11850,46,34,1,0,2,50800,58,57,0,1,1952,1953,9,9,0,0,2,5,5,0,69,1976,1,3,6,2,10000,700,4,5,2,5,4,5,3,3,3,5,5,60,0,-8,0,-8,5,5,5,9,12,7,7,5,9,1,0,0,1
13,11930,48,25,1,0,2,35800,47,47,0,1,1963,1963,9,9,0,1,5,4,2,0,69,1985,1,4,6,2,12000,1100,4,4,4,4,3,3,4,5,4,5,0,-8,0,-8,0,-8,3,4,4,12,12,5,5,5,12,1,0,0,1
13,12010,50,23,1,1,1,15000,56,55,0,1,1954,1955,15,12,0,0,5,5,5,0,69,1987,1,6,6,1,-8,-8,-8,-8,-8,-8,4,4,3,3,4,4,3,30,0,-8,0,-8,4,5,5,17.5,NA,6,6,6,16,1,0,0,1
13,12120,52,23,0,0,2,54000,53,56,0,1,1957,1954,9,6,0,0,5,5,5,0,69,1987,1,6,6,1,50000,4000,3,5,5,3,4,5,5,1,4,4,0,-8,0,-8,0,-8,4,5,4,16,NA,7,7,7,16,1,0,0,1
13,11850,46,33,1,1,2,0,55,58,0,1,1955,1952,9,0,0,0,4,4,5,0,69,1977,1,3,3,2,33000,1500,5,5,4,5,3,4,3,3,5,5,0,-8,1,19,0,-8,4,4,5,9,9,6,6,5,9,1,0,0,1
13,11910,47,22,0,0,2,26300,49,49,0,0,1961,1961,12,12,0,0,4,4,3,0,69,1988,1,2,3,2,0,1700,3,5,3,3,4,4,4,3,4,5,0,-8,0,-8,0,-8,2,4,5,6,9,6,6,5,6,1,0,0,11
13,12000,49,23,0,0,1,6400,47,44,0,1,1963,1966,6,9,0,0,5,5,5,0,69,1987,1,2,4,2,0,0,4,4,5,5,3,5,5,3,3,5,0,-8,0,-8,0,-8,4,5,5,6,9,5,5,6,6,1,0,0,1
13,11850,46,34,1,0,2,20500,66,63,0,1,1944,1947,9,9,0,0,3,4,4,0,69,1976,1,2,4,2,12000,1000,4,5,4,5,3,3,3,3,3,5,5,30,0,-8,0,-8,4,5,4,3,3,5,5,4,9,1,0,0,1
13,11930,48,25,1,0,2,7500,51,48,0,1,1959,1962,0,9,0,0,5,5,5,0,69,1985,1,3,3,2,0,0,4,5,4,5,4,4,5,5,5,5,0,-8,0,-8,0,-8,5,5,5,9,9,6,5,4,9,1,0,0,1
13,11910,47,31,0,0,1,20200,55,55,0,1,1955,1955,0,0,0,0,3,5,5,0,69,1979,1,2,4,2,0,0,4,4,3,4,4,4,4,3,4,4,0,-8,0,-8,0,-8,5,5,5,6,9,5,6,6,9,1,0,0,1
13,11860,46,24,0,1,2,30000,50,48,0,1,1960,1962,3,3,0,0,4,5,5,0,69,1986,1,2,2,1,0,0,2,3,1,1,4,5,5,5,5,5,0,-8,0,-8,0,-8,5,5,5,3,NA,4,7,7,6,1,0,0,1
13,11880,46,22,0,0,1,2000,42,44,0,1,1968,1966,9,3,0,0,4,5,5,0,69,1988,1,2,6,2,0,0,4,3,4,4,4,4,4,1,1,5,0,-8,0,-8,0,-8,5,5,5,6,6,6,6,7,6,1,0,0,1
13,11850,46,29,1,0,1,29000,55,52,0,1,1955,1958,6,6,0,1,3,5,4,0,69,1981,1,3,4,2,0,0,3,3,4,4,2,5,5,5,5,5,0,-8,0,-8,0,-8,4,4,4,9,9,7,7,6,9,1,0,0,1
13,11880,46,32,0,0,2,7000,60,61,0,1,1950,1949,9,0,0,0,5,5,5,0,69,1978,1,2,3,2,0,0,5,5,5,5,2,5,5,5,5,5,0,-8,0,-8,0,-8,5,5,5,6,7.5,3,6,7,6,1,0,0,1
13,13200,79,29,0,0,2,60901,54,54,0,1,1956,1956,6,6,0,0,5,5,5,0,69,1981,1,3,4,2,6000,1200,4,5,3,4,5,5,5,3,4,5,0,-8,0,-8,0,-8,4,4,5,9,12,7,5,7,9,1,0,0,1
13,11910,47,26,0,1,2,26300,53,58,0,1,1957,1952,6,0,0,0,4,5,4,0,69,1984,1,3,4,2,20000,2600,3,4,4,5,4,4,3,4,5,5,0,-8,1,21,1,21,4,4,5,9,6,6,6,4,9,1,0,0,1
13,12010,50,21,1,1,2,20060,45,42,0,1,1965,1968,3,0,0,0,5,4,5,0,69,1989,1,1,-8,1,12000,2000,4,4,5,5,4,3,4,4,4,4,0,-8,1,12,0,-8,4,4,5,0,NA,4,4,6,0,1,0,0,1
13,11850,46,30,1,1,1,50000,60,60,0,1,1950,1950,9,9,0,0,4,5,5,0,69,1980,3,6,6,2,9000,3000,4,3,4,3,3,5,5,5,5,5,1,20,0,-8,0,-8,5,4,5,16,16,7,5,6,16,3,1,1,1
13,11950,48,21,0,1,1,18001,48,45,0,1,1962,1965,12,12,0,0,5,5,5,0,69,1989,1,3,3,1,9000,0,3,4,5,3,3,3,4,3,3,3,1,120,1,16,0,-8,5,5,5,9,NA,5,5,5,9,1,0,0,1
13,11910,47,22,0,0,1,25000,61,58,0,1,1949,1952,0,0,0,0,5,5,5,0,69,1988,1,1,-8,1,0,0,5,5,5,5,4,5,3,3,3,3,0,-8,0,-8,0,-8,4,4,5,0,NA,5,6,6,0,1,0,0,1
13,11920,47,22,0,1,1,2400,46,45,0,0,1964,1965,0,7.5,0,0,5,5,5,0,69,1988,1,2,4,1,0,0,4,5,3,5,4,5,5,5,5,5,0,-8,1,17,1,19,5,5,5,6,NA,4,4,4,6,1,0,0,11
13,12100,52,32,0,0,3,70500,57,56,0,1,1953,1954,0,0,0,0,4,5,5,0,69,1978,1,3,4,2,35000,3000,5,4,4,5,4,5,5,3,4,4,0,-8,0,-8,1,23,5,5,5,9,9,7,5,6,9,1,0,0,1
13,11890,47,29,1,0,1,40000,54,52,0,0,1956,1958,9,9,0,0,3,5,5,0,69,1981,1,3,4,2,0,0,3,3,3,3,3,4,4,3,4,4,0,-8,0,-8,0,-8,4,5,5,9,9,6,7,6,9,1,0,0,11
13,11950,48,23,0,0,1,18001,48,45,0,1,1962,1965,12,12,0,1,4,5,5,0,69,1987,1,5,3,1,0,0,4,4,4,4,3,4,4,4,4,5,0,-8,0,-8,0,-8,3,5,5,15,NA,6,5,6,15,1,0,0,1
13,11850,46,24,1,1,0,44023.65023,48,44,0,1,1962,1966,7.5,12,0,0,4,4,4,1,69,1986,1,3,4,2,0,0,3,4,4,3,3,5,4,3,3,4,0,-8,0,-8,0,-8,4,4,4,9,15,6,5,5,9,1,0,0,1
13,11910,47,23,0,0,2,25000,54,57,0,1,1956,1953,9,6,0,0,5,5,5,0,69,1987,1,1,-8,2,0,0,5,5,5,5,4,4,4,4,4,4,0,-8,0,-8,0,-8,5,5,5,0,9,6,4,5,6,1,0,0,1
13,11970,49,29,1,0,3,20700.69922,56,56,0,1,1954,1954,12,6,0,0,3,4,4,0,69,1981,1,3,3,2,4000,0,3,3,3,3,3,3,3,3,3,5,1,30,0,-8,0,-8,4,3,3,9,6,5,5,5,9,1,0,0,1
13,12060,51,21,1,1,1,21000,50,47,0,1,1960,1963,9,0,0,0,5,4,5,0,69,1989,3,4,5,1,0,2000,3,4,4,3,5,2,5,4,4,4,7,60,1,21,0,-8,1,5,5,12,NA,6,6,6,12,1,0,1,1
13,11890,47,32,1,1,1,31000,59,58,0,1,1951,1952,0,0,0,0,4,4,4,0,69,1978,1,2,5,1,8000,1500,3,3,4,2,4,4,3,3,5,4,0,-8,1,18,1,18,4,4,4,6,NA,6,6,6,6,1,0,0,1
13,11880,46,32,0,0,4,9000,61,61,0,1,1949,1949,6,0,0,0,5,4,5,0,69,1978,1,3,4,2,0,0,4,4,5,4,4,5,5,1,1,5,0,-8,0,-8,0,-8,4,4,5,7.5,9,6,6,7,9,1,0,0,1
13,11920,47,25,0,1,2,12500,47,50,0,0,1963,1960,0,0,0,0,5,5,5,0,69,1985,1,3,4,1,6000,1000,3,5,5,5,3,5,5,5,5,5,0,-8,0,-8,0,-8,5,5,5,9,NA,5,5,5,9,1,0,0,11
13,12040,50,21,0,0,1,28000,40,40,0,1,1970,1970,12,3,0,0,5,5,5,0,69,1989,1,2,3,1,3000,1050,5,5,5,5,3,5,5,5,5,5,2,30,0,-8,0,-8,4,5,5,6,NA,6,6,5,12,1,0,0,1
13,12040,50,20,0,1,1,15000,44,40,0,1,1966,1970,6,6,0,0,4,5,5,0,69,1990,1,4,5,1,-8,-8,-8,-8,-8,-8,3,5,5,4,4,5,0,-8,0,-8,0,-8,5,4,5,13.5,NA,7,7,7,12,1,0,0,1
13,11930,48,20,1,0,1,8500,45,44,0,1,1965,1966,9,9,0,0,4,5,5,0,69,1990,1,4,6,1,10000,1028,4,3,4,5,3,3,3,2,3,4,0,-8,0,-8,0,-8,4,2,4,10.5,NA,5,6,6,12,1,0,0,1
13,11880,46,23,0,0,3,3000,45,47,0,1,1965,1963,6,0,0,0,2,5,5,0,69,1987,1,3,4,2,0,0,5,4,1,4,4,5,5,5,3,5,0,-8,0,-8,0,-8,5,5,5,9,7.5,6,7,7,9,1,0,0,1
13,11900,47,34,0,0,1,24500,67,60,0,0,1943,1950,0,0,0,0,5,5,5,0,69,1976,1,3,4,2,0,0,5,3,3,3,5,5,5,3,5,5,0,-8,0,-8,0,-8,5,5,5,9,12,6,6,6,9,1,0,0,11
13,11880,46,21,0,0,1,5000,43,43,0,1,1967,1967,7.5,7.5,0,0,5,5,5,0,69,1989,1,4,6,1,-8,-8,-8,-8,-8,-8,4,5,5,5,5,5,2,30,0,-8,0,-8,5,5,5,14,NA,6,7,6,15,1,0,0,1
13,11910,47,34,0,1,2,20200,54,57,0,1,1956,1953,6,0,0,0,5,4,4,0,69,1976,1,3,5,2,5000,400,3,2,5,5,4,5,2,3,3,3,3,30,0,-8,1,26,4,4,4,9,6,6,6,6,9,1,0,0,1
13,12010,50,23,1,0,2,20060,45,42,0,1,1965,1968,3,0,0,1,1,4,4,0,69,1987,1,2,4,2,-2,2000,3,4,1,4,1,5,5,1,5,5,0,-8,0,-8,0,-8,4,4,5,6,NA,5,4,6,6,1,0,0,1
13,11890,47,22,1,0,1,20000,57,47,0,1,1953,1963,0,6,0,0,5,5,5,0,69,1988,1,2,4,2,0,0,3,5,4,3,5,5,4,3,3,4,0,-8,0,-8,0,-8,5,5,5,6,6,6,6,6,6,1,0,0,1
13,11930,48,28,1,0,2,15000,55,55,0,1,1955,1955,9,6,0,0,5,5,5,0,69,1982,1,3,4,2,0,0,3,4,5,3,3,4,3,4,1,5,0,-8,0,-8,0,-8,4,5,5,9,3,6,5,6,9,1,0,0,1
13,12010,50,27,1,1,1,8300,55,50,0,1,1955,1960,0,0,0,0,1,4,2,0,69,1983,1,2,3,2,0,1000,3,5,3,5,2,5,5,3,5,5,0,-8,0,-8,0,-8,4,5,4,3,3,5,4,6,9,1,0,0,1
13,11890,47,32,1,0,2,44023.65023,69,64,0,0,1941,1946,6,0,0,0,4,5,5,0,69,1978,1,2,-1,2,0,0,4,5,3,5,4,4,5,3,3,5,0,-8,0,-8,0,-8,5,5,5,6,3,5,5,5,6,1,0,0,11
13,11860,46,21,0,1,1,14000,46,45,0,1,1964,1965,3,3,0,0,1,4,5,0,69,1989,1,3,6,1,10000,0,3,3,1,4,1,5,5,1,5,5,0,-8,1,20,0,-8,4,5,5,9,NA,6,6,7,9,1,0,0,1
13,11860,46,23,0,0,1,14000,46,45,0,1,1964,1965,3,3,0,1,1,4,4,0,69,1987,1,3,4,1,15000,0,4,4,2,5,2,5,3,1,3,5,0,-8,0,-8,0,-8,4,4,4,9,NA,7,7,7,9,1,0,0,1
13,11860,46,28,0,0,2,31500,55,53,0,1,1955,1957,6,0,0,0,5,5,5,0,69,1982,1,3,4,2,10,0,5,5,5,5,5,5,1,5,5,5,0,-8,0,-8,0,-8,4,4,5,9,9,6,6,7,9,1,0,0,1
13,11850,46,23,1,0,1,44023.65023,45,45,0,1,1965,1965,9,6,0,0,4,5,5,0,69,1987,1,3,4,2,5000,0,5,4,4,4,5,3,5,5,5,3,0,-8,0,-8,0,-8,4,4,5,9,9,5,5,6,9,1,0,0,1
13,11810,45,25,1,0,1,60000,53,52,1,1,1957,1958,16,16,1,1,4,5,5,0,69,1985,3,7,7,2,30000,8000,4,4,5,4,3,5,5,3,4,5,5,40,0,-8,0,-8,4,4,5,19,19,6,6,6,18,3,1,1,1
13,12120,52,23,0,1,1,39000,47,49,0,1,1963,1961,9,7.5,0,0,5,5,5,0,69,1987,1,5,5,1,0,1000,5,3,5,4,3,5,4,1,1,4,0,-8,1,20,0,-8,4,5,5,13.5,NA,6,4,6,15,1,0,0,1
13,11930,48,24,1,1,1,11500,55,55,1,1,1955,1955,12,0,0,0,3,5,5,0,69,1986,1,3,3,2,18000,3000,3,5,3,3,3,5,5,3,3,5,0,-8,0,-8,0,-8,5,5,5,9,12,7,5,6,9,1,0,0,1
13,11950,48,30,0,1,2,20000,58,55,0,1,1952,1955,6,0,0,0,3,5,5,0,69,1980,1,3,3,2,23000,3000,3,3,4,4,3,4,5,3,4,5,0,-8,1,21,0,-8,5,5,5,9,6,6,5,6,9,1,0,0,1
13,11880,46,22,0,0,2,3000,51,42,0,1,1959,1968,7.5,0,0,0,1,5,5,0,69,1988,1,4,6,1,0,0,4,5,2,4,4,5,5,1,1,5,3,30,0,-8,0,-8,4,5,5,12,NA,7,6,7,12,1,0,0,1
13,11930,48,24,1,0,2,35800,47,47,0,1,1963,1963,9,9,0,0,3,4,4,0,69,1986,1,5,6,1,16000,2400,3,4,2,4,3,4,3,5,3,5,0,-8,0,-8,0,-8,2,3,4,15,NA,5,4,6,15,1,0,0,1
13,12130,53,20,1,0,1,0,43,42,0,1,1967,1968,12,9,0,0,4,5,5,0,69,1990,1,4,6,1,-8,-8,-8,-8,-8,-8,4,4,4,4,4,4,3,30,0,-8,0,-8,5,5,5,14,NA,5,5,5,12,1,0,0,1
13,11880,46,24,0,1,1,2000,42,44,0,1,1968,1966,9,3,0,0,5,5,5,0,69,1986,1,2,4,1,8000,1200,4,4,5,4,3,5,5,5,5,5,0,-8,1,17,0,-8,5,4,5,3,NA,7,7,7,6,1,0,0,1
13,11880,46,28,0,0,-2,25000,54,57,0,1,1956,1953,9,9,0,0,5,5,5,0,69,1982,1,3,3,2,0,0,5,5,5,5,5,5,5,4,5,5,0,-8,0,-8,0,-8,5,5,5,9,7.5,6,6,6,9,1,0,0,1
13,11880,46,33,0,1,4,25000,65,52,0,1,1945,1958,3,0,0,0,5,3,5,0,69,1977,1,3,3,2,30000,6000,4,2,5,4,3,3,5,4,4,4,0,-8,1,20,0,-8,5,4,5,7.5,9,6,6,7,9,1,0,0,1
13,11890,47,33,1,0,1,2000,58,53,0,1,1952,1957,0,0,0,0,4,5,5,0,69,1977,1,2,4,2,0,0,4,4,2,3,3,3,3,4,4,5,0,-8,0,-8,0,-8,5,5,5,3,6,5,5,5,6,1,0,0,1
13,11890,47,22,1,1,1,29000,45,46,0,0,1965,1964,7.5,9,0,0,5,5,5,0,69,1988,1,4,6,1,0,0,5,5,5,5,4,5,5,5,5,5,0,-8,0,-8,0,-8,5,5,5,12,NA,4,4,4,15,1,0,0,11
13,11920,47,30,0,1,1,300200,54,45,0,0,1956,1965,12,12,0,0,4,5,5,0,69,1980,1,4,6,2,3.00E+05,30000,5,5,5,5,4,4,4,4,5,5,0,-8,1,24,0,-8,4,5,5,12,9,7,7,7,12,1,0,0,11
13,11920,47,28,0,1,1,52000,53,52,0,0,1957,1958,9,0,0,0,4,5,5,0,69,1982,1,3,4,2,50000,5000,4,5,5,4,4,4,4,4,4,4,0,-8,1,27,0,-8,4,5,5,9,6,6,6,6,9,1,0,0,11
13,12000,49,21,0,0,1,20001,48,46,0,1,1962,1964,12,0,0,0,3,5,5,0,69,1989,1,3,5,1,0,0,4,4,3,3,3,4,4,3,4,4,0,-8,0,-8,0,-8,5,5,5,9,NA,7,6,7,12,1,0,0,1
13,13200,79,31,0,0,4,20000,59,55,0,1,1951,1955,12,0,0,0,4,5,5,0,69,1979,1,1,-8,2,0,0,4,4,2,5,3,4,2,2,3,5,0,-8,0,-8,0,-8,5,5,5,0,12,6,7,7,0,1,0,0,1
13,11860,46,27,0,1,1,53000,52,54,0,1,1958,1956,12,0,0,0,5,5,5,0,69,1983,1,3,4,2,25000,3500,3,4,5,4,3,4,5,4,4,5,0,-8,1,23,1,24,5,5,5,9,7.5,6,6,6,9,1,0,0,1
13,11880,46,24,0,0,2,28200,58,52,0,1,1952,1958,9,9,0,0,5,5,5,0,69,1986,1,4,4,2,4000,0,3,5,4,5,4,4,5,5,5,5,0,-8,0,-8,0,-8,5,5,5,12,9,6,6,6,12,1,0,0,1
13,12110,52,21,0,0,4,36700,46,45,0,1,1964,1965,12,12,0,0,5,5,5,0,69,1989,1,2,3,2,0,0,5,5,3,5,5,1,5,5,5,5,1,40,0,-8,0,-8,5,5,5,6,9,4,5,6,6,1,0,0,1
13,11930,48,20,1,1,2,35800,47,47,0,1,1963,1963,9,9,0,0,5,5,5,0,69,1990,1,4,6,1,-8,-8,-8,-8,-8,-8,5,4,3,5,5,5,0,-8,0,-8,0,-8,5,5,5,12,NA,5,5,6,9,1,0,0,1
13,11920,47,23,0,1,1,44023.65023,50,47,0,0,1960,1963,12,12,0,0,5,5,5,0,69,1987,1,3,3,2,10000,0,5,5,5,5,3,5,5,5,5,5,0,-8,0,-8,0,-8,5,4,5,9,9,5,5,5,9,1,0,0,11
13,11860,46,23,0,0,1,5000,47,47,0,1,1963,1963,7.5,7.5,0,0,3,5,5,0,69,1987,1,3,3,2,0,0,4,3,3,3,3,4,4,3,4,4,0,-8,0,-8,0,-8,5,5,5,7.5,NA,5,6,7,9,1,0,0,1
13,11860,46,22,0,0,1,14000,45,46,0,1,1965,1964,3,0,0,0,5,5,5,0,69,1988,1,3,4,1,3000,0,4,5,5,4,4,5,3,1,1,5,0,-8,0,-8,0,-8,5,5,5,9,NA,7,7,7,9,1,0,0,1
13,11950,48,31,0,0,2,10100,57,57,0,1,1953,1953,0,0,0,0,4,5,5,0,69,1979,1,2,4,2,0,0,3,4,4,3,4,3,3,1,2,4,0,-8,0,-8,0,-8,5,5,5,3,12,5,5,6,9,1,0,0,1
13,12020,50,29,0,0,1,20000,54,52,0,1,1956,1958,9,9,0,1,5,5,5,0,69,1981,1,4,6,2,18000,1000,3,4,4,5,4,5,5,5,5,5,0,-8,0,-8,0,-8,4,5,5,12,12,6,5,5,12,1,0,0,1
13,22090,135,30,1,1,2,40000,54,52,0,1,1956,1958,0,0,0,0,1,5,4,0,69,1980,1,6,6,2,22000,1000,4,4,2,4,2,5,5,5,3,5,0,-8,1,24,0,-8,4,4,4,16,16,6,5,5,16,1,0,0,1
13,11870,46,20,0,0,1,18500,42,41,0,1,1968,1969,3,3,0,0,4,4,5,0,69,1990,1,4,6,1,-8,-8,-8,-8,-8,-8,4,4,4,4,4,5,0,-8,0,-8,0,-8,4,4,5,12,NA,6,6,5,9,1,0,0,1
13,11870,46,21,0,1,1,20500,46,47,0,1,1964,1963,3,3,0,0,5,5,5,0,69,1989,1,2,6,1,13000,2300,5,5,5,5,4,4,4,4,5,5,0,-8,0,-8,0,-8,5,5,4,3,NA,6,6,5,9,1,0,0,1
13,12080,51,29,1,1,1,44023.65023,55,58,0,1,1955,1952,3,0,0,0,5,5,5,0,69,1981,3,4,5,2,20000,1700,5,4,5,5,4,5,5,3,5,5,5,60,1,15,1,28,4,4,5,12,0,5,5,7,12,1,0,1,1
13,11990,49,30,0,0,4,48300,57,54,0,1,1953,1956,6,6,0,1,2,4,4,0,69,1980,1,4,5,2,18000,1400,5,5,2,5,5,5,4,5,3,5,0,-8,0,-8,0,-8,4,2,5,12,9,4,4,4,12,1,0,0,1
13,11880,46,20,0,1,2,3000,51,42,0,1,1959,1968,7.5,0,0,0,5,4,5,0,69,1990,1,2,3,1,3000,500,5,2,5,5,5,5,5,5,5,5,0,-8,0,-8,0,-8,4,4,5,3,NA,7,6,7,6,1,0,0,1
13,11990,49,29,0,0,3,10200,57,56,0,1,1953,1954,6,0,0,1,3,4,4,0,69,1981,1,3,3,2,1000,80,5,5,3,3,3,3,5,2,3,4,0,-8,0,-8,0,-8,2,2,5,7.5,6,5,4,4,9,1,0,0,1
13,12120,52,22,0,1,1,44023.65023,47,46,0,1,1963,1964,9,0,0,0,5,5,5,0,69,1988,1,3,3,1,8000,0,5,3,5,5,5,5,4,3,5,5,0,-8,1,18,0,-8,5,5,5,9,NA,6,6,6,9,1,0,0,1
13,11890,47,31,1,0,3,11000,62,59,0,0,1948,1951,6,0,0,0,3,5,5,0,69,1979,1,2,4,2,0,0,3,4,3,3,3,3,3,3,4,5,0,-8,0,-8,0,-8,5,5,5,3,7.5,4,5,5,6,1,0,0,11
13,11880,46,22,0,0,0,43000,46,41,0,1,1964,1969,9,9,0,0,5,5,4,1,69,1988,1,3,5,2,4800,0,5,2,5,4,2,5,3,4,1,1,0,-8,0,-8,0,-8,2,4,4,9,6,7,6,7,9,1,0,0,1
13,11880,46,23,0,1,1,33000,51,46,0,1,1959,1964,7.5,9,0,0,5,5,5,0,69,1987,1,3,4,2,20000,1500,5,4,4,4,1,4,4,2,1,5,0,-8,1,17,1,17,5,5,4,9,3,6,6,7,9,1,0,0,1
13,12140,53,26,0,0,3,14600,54,51,0,1,1956,1959,12,0,0,0,5,4,5,0,69,1984,1,2,3,2,5000,0,3,3,5,3,3,5,5,3,5,5,2,60,0,-8,0,-8,4,4,5,6,9,5,4,6,6,1,0,0,1
13,12140,53,33,0,1,0,2000,69,64,0,1,1941,1946,6,0,0,0,4,5,5,1,69,1977,1,2,6,2,0,0,5,3,4,5,3,5,5,5,5,5,0,-8,1,23,0,-8,5,5,5,6,6,6,6,6,6,1,0,0,1
13,11990,49,30,0,0,3,17200,54,55,0,1,1956,1955,9,6,0,0,3,4,5,0,69,1980,1,2,4,2,7000,0,5,4,3,5,3,5,5,1,5,5,1,20,0,-8,0,-8,4,4,5,6,9,3,4,3,6,1,0,0,1
13,11880,46,23,0,0,3,21700,57,56,0,1,1953,1954,0,0,0,0,4,4,5,0,69,1987,1,3,4,2,9600,800,3,3,3,4,1,4,4,4,4,5,0,-8,0,-8,0,-8,4,4,4,9,9,7,6,7,9,1,0,0,1
13,11990,49,20,0,0,1,30200,40,42,0,1,1970,1968,9,6,0,0,4,5,4,0,69,1990,1,3,4,1,-8,-8,-8,-8,-8,-8,4,5,4,5,3,5,0,-8,0,-8,0,-8,4,5,5,10,NA,4,4,4,9,1,0,0,1
13,12100,52,32,0,1,1,70500,61,55,0,1,1949,1955,9,6,0,0,5,5,5,0,69,1978,1,3,4,2,20000,1800,3,5,5,5,4,3,5,1,5,3,7,30,0,-8,1,25,4,4,5,9,9,6,4,5,9,1,0,0,1
13,11890,47,22,1,0,1,1000,54,52,0,0,1956,1958,12,0,0,0,5,5,5,0,69,1988,1,5,6,1,0,800,4,4,5,4,3,5,4,3,4,4,2,30,0,-8,0,-8,5,4,5,15,NA,6,6,6,15,1,0,0,11
13,12100,52,24,0,1,1,39100,43,45,0,1,1967,1965,6,6,0,0,4,5,5,0,69,1986,1,3,4,2,16000,1800,3,5,4,2,3,5,5,5,3,5,0,-8,0,-8,0,-8,4,5,5,9,12,6,4,6,9,1,0,0,1
13,12110,52,21,0,0,2,28000,43,44,0,1,1967,1966,6,9,0,0,4,5,5,0,69,1989,1,4,6,1,-8,-8,-8,-8,-8,-8,5,4,4,3,3,4,0,-8,0,-8,0,-8,5,5,5,13.5,NA,7,5,7,12,1,0,0,1
13,11990,49,29,0,1,2,10200,57,53,0,1,1953,1957,6,0,0,0,4,5,4,0,69,1981,1,2,3,2,2500,300,4,4,5,3,4,4,3,4,5,5,0,-8,1,20,0,-8,4,5,5,6,7.5,4,4,4,6,1,0,0,1
13,11920,47,21,0,0,1,44023.65023,NA,NA,0,0,NA,NA,6,6,0,0,4,5,5,0,69,1989,1,3,3,2,0,0,5,5,5,5,4,5,5,5,5,5,0,-8,0,-8,0,-8,5,5,5,9,9,4,4,4,9,1,0,0,11
13,12070,51,21,1,1,2,69800,47,39,0,1,1963,1971,3,0,0,0,4,5,5,0,69,1989,1,2,3,1,5000,500,4,4,3,4,3,4,4,3,5,5,2,60,0,-8,0,-8,5,5,5,3,NA,6,6,5,6,1,0,0,1
13,12130,53,20,1,0,1,0,44,43,0,1,1966,1967,9,9,0,0,4,5,5,0,69,1990,1,4,6,1,-8,-8,-8,-8,-8,-8,3,5,4,1,1,1,5,1,0,-8,0,-8,4,4,5,13.5,NA,4,5,5,12,1,0,0,1
13,12130,53,32,1,1,1,0,47,47,0,1,1963,1963,12,6,0,0,4,5,5,0,69,1978,1,3,6,2,2200,0,3,3,4,3,3,4,3,3,3,5,0,-8,0,-8,1,20,4,4,5,9,3,4,3,3,9,1,0,0,1
